StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2026-01-07 14:45:00,2026-01-07 15:00:00,364,12,258,199
2026-01-07 15:00:00,2026-01-07 15:15:00,364,12,258,199
2026-01-07 15:15:00,2026-01-07 15:30:00,364,12,258,199
2026-01-07 15:30:00,2026-01-07 15:45:00,364,12,258,199
2026-01-07 15:45:00,2026-01-07 16:00:00,364,12,258,199
2026-01-07 16:00:00,2026-01-07 16:15:00,364,12,258,199
2026-01-07 16:15:00,2026-01-07 16:30:00,364,12,258,199
2026-01-07 16:30:00,2026-01-07 16:45:00,364,12,258,199
2026-01-07 16:45:00,2026-01-07 17:00:00,364,12,258,199
2026-01-07 17:00:00,2026-01-07 17:15:00,364,12,258,199
2026-01-07 17:15:00,2026-01-07 17:30:00,364,12,258,199
2026-01-07 17:30:00,2026-01-07 17:45:00,364,12,258,199
2026-01-07 17:45:00,2026-01-07 18:00:00,364,12,258,199
2026-01-07 18:00:00,2026-01-07 18:15:00,364,12,258,199
2026-01-07 18:15:00,2026-01-07 18:30:00,364,12,258,199
2026-01-07 18:30:00,2026-01-07 18:45:00,364,12,258,199
2026-01-07 18:45:00,2026-01-07 19:00:00,364,12,258,199
2026-01-07 19:00:00,2026-01-07 19:15:00,364,12,258,199
2026-01-07 19:15:00,2026-01-07 19:30:00,364,12,258,199
2026-01-07 19:30:00,2026-01-07 19:45:00,364,12,258,199
2026-01-07 19:45:00,2026-01-07 20:00:00,364,12,258,199
2026-01-07 20:00:00,2026-01-07 20:15:00,364,12,258,199
2026-01-07 20:15:00,2026-01-07 20:30:00,364,12,258,199
2026-01-07 20:30:00,2026-01-07 20:45:00,364,12,258,199
2026-01-07 20:45:00,2026-01-07 21:00:00,364,12,258,199
2026-01-07 21:00:00,2026-01-07 21:15:00,364,12,258,199
2026-01-07 21:15:00,2026-01-07 21:30:00,364,12,258,199
2026-01-07 21:30:00,2026-01-07 21:45:00,364,12,258,199
2026-01-07 21:45:00,2026-01-07 22:00:00,364,12,258,199
2026-01-07 22:00:00,2026-01-07 22:15:00,364,12,258,199
2026-01-07 22:15:00,2026-01-07 22:30:00,364,12,258,199
2026-01-07 22:30:00,2026-01-07 22:45:00,364,12,258,199
2026-01-07 22:45:00,2026-01-07 22:53:19,259,6,143,113
2026-01-13 08:40:18,2026-01-13 08:45:00,51,1,36,27
2026-01-13 08:45:00,2026-01-13 09:00:00,163,5,115,88
2026-01-13 09:00:00,2026-01-13 09:15:00,163,5,115,88
2026-01-13 09:15:00,2026-01-13 09:30:00,163,5,115,88
2026-01-13 09:30:00,2026-01-13 09:45:00,163,5,115,88
2026-01-13 09:45:00,2026-01-13 10:00:00,163,5,115,88
2026-01-13 10:00:00,2026-01-13 10:15:00,163,5,115,88
2026-01-13 10:15:00,2026-01-13 10:30:00,163,5,115,88
2026-01-13 10:30:00,2026-01-13 10:45:00,163,5,115,88
2026-01-13 10:45:00,2026-01-13 11:00:00,163,5,115,88
2026-01-13 11:00:00,2026-01-13 11:15:00,163,5,115,88
2026-01-13 11:15:00,2026-01-13 11:30:00,163,5,115,88
2026-01-13 11:30:00,2026-01-13 11:45:00,163,5,115,88
2026-01-13 11:45:00,2026-01-13 12:00:00,163,5,115,88
2026-01-13 12:00:00,2026-01-13 12:15:00,163,5,115,88
2026-01-13 12:15:00,2026-01-13 12:30:00,163,5,115,88
2026-01-13 12:30:00,2026-01-13 12:45:00,163,5,115,88
2026-01-13 12:45:00,2026-01-13 13:00:00,163,5,115,88
2026-01-13 13:00:00,2026-01-13 13:15:00,163,5,115,88
2026-01-13 13:15:00,2026-01-13 13:30:00,163,5,115,88
2026-01-13 13:30:00,2026-01-13 13:45:00,163,5,115,88
2026-01-13 13:45:00,2026-01-13 14:00:00,163,5,115,88
2026-01-13 14:00:00,2026-01-13 14:15:00,163,5,115,88
2026-01-13 14:15:00,2026-01-13 14:30:00,163,5,115,88
2026-01-13 14:30:00,2026-01-13 14:45:00,163,5,115,88
2026-01-13 14:45:00,2026-01-13 15:00:00,163,5,115,88
2026-01-13 15:00:00,2026-01-13 15:15:00,163,5,115,88
2026-01-13 15:15:00,2026-01-13 15:30:00,163,5,115,88
2026-01-13 15:30:00,2026-01-13 15:45:00,163,5,115,88
2026-01-13 15:45:00,2026-01-13 16:00:00,163,5,115,88
2026-01-13 16:00:00,2026-01-13 16:15:00,163,5,115,88
2026-01-13 16:15:00,2026-01-13 16:30:00,163,5,115,88
2026-01-13 16:30:00,2026-01-13 16:45:00,163,5,115,88
2026-01-13 16:45:00,2026-01-13 16:59:38,162,5,114,88
